game_id,game,round,phase,season_code,team_id_a,team_id_b,fast_break_points_a,fast_break_points_b,turnover_points_a,turnover_points_b,second_chance_points_a,second_chance_points_b,defensive_rebounds_a,offensive_rebounds_b,offensive_rebounds_a,defensive_rebounds_b,turnovers_starters_a,turnovers_bench_a,turnovers_starters_b,turnovers_bench_b,steals_starters_a,steals_bench_a,steals_starters_b,steals_bench_b,assists_starters_a,assists_bench_a,assists_starters_b,assists_bench_b,points_starters_a,points_bench_a,points_starters_b,points_bench_b,max_a,minute_prev_a,prev_a,minute_str_a,str_a,max_b,minute_prev_b,prev_b,minute_str_b,str_b,max_lead_a,max_lead_b,minute_max_lead_a,minute_max_lead_b,points_max_lead_a,points_max_lead_b
E2022_048,MIL-MAD,6,REGULAR SEASON,E2022,MIL,MAD,6,9,24,16,5,10,19,8,5,32,6,5,10,6,3,4,3,3,11,7,11,9,50,27,46,37,9,10,17-23,11,26-23,9,15,38-34,18,38-43,5,14,14,36,35-30,63-77
E2022_049,MUN-IST,6,REGULAR SEASON,E2022,MUN,IST,12,4,13,16,14,9,22,10,18,25,3,5,5,5,0,3,2,1,7,8,11,2,39,42,61,17,9,26,48-55,28,57-55,7,35,77-67,36,77-74,10,7,35,26,77-67,48-55
E2022_050,ZAL-BER,6,REGULAR SEASON,E2022,ZAL,BER,6,8,11,14,23,9,20,10,15,23,10,4,9,5,2,2,3,1,8,10,19,9,66,22,32,49,12,18,25-44,23,37-44,10,9,13-22,13,13-32,9,20,39,17,85-76,23-43
E2022_051,BAR-ULK,6,REGULAR SEASON,E2022,BAR,ULK,6,4,12,10,16,11,21,11,10,20,8,4,5,6,5,3,3,0,14,4,8,5,61,20,40,40,8,24,46-42,26,54-42,8,31,64-49,33,64-57,16,6,28,3,60-44,0-6
E2022_052,OLY-PAM,6,REGULAR SEASON,E2022,OLY,PAM,6,16,11,22,6,5,25,6,9,17,8,12,5,7,8,1,6,6,17,7,17,7,55,27,51,32,8,2,2-3,4,10-3,10,22,53-37,24,53-47,16,0,22,0,53-37,
E2022_053,BAS-TEL,6,REGULAR SEASON,E2022,BAS,TEL,15,9,20,26,21,16,23,13,16,14,5,11,6,7,3,3,4,6,16,14,13,3,61,55,57,30,8,11,35-22,13,43-22,10,13,43-22,15,43-32,32,2,40,1,116-84,0-2
E2022_054,VIR-ASV,6,REGULAR SEASON,E2022,VIR,ASV,2,8,18,21,8,6,22,4,9,20,7,10,8,5,0,6,8,4,7,10,14,4,37,42,58,26,10,14,32-23,16,42-23,8,36,74-72,39,74-80,19,6,16,39,42-23,74-80
E2022_055,BER-MUN,7,REGULAR SEASON,E2022,BER,MUN,14,0,17,23,2,15,31,10,5,23,10,6,4,6,4,0,5,4,17,3,3,10,38,39,22,57,13,22,41-49,25,54-49,11,25,54-49,27,54-60,5,14,25,10,54-49,12-26
E2022_056,OLY-PAR,7,REGULAR SEASON,E2022,OLY,PAR,6,8,18,11,8,6,21,9,8,21,5,6,12,8,4,8,6,0,13,11,8,4,41,46,46,12,16,33,71-56,40,87-56,7,13,30-18,15,30-25,31,0,40,0,87-56,
E2022_057,ASV-ZAL,7,REGULAR SEASON,E2022,ASV,ZAL,2,6,12,12,8,2,12,5,11,28,7,2,7,7,3,5,3,2,5,6,15,4,51,25,40,53,7,2,0-4,3,7-4,12,37,76-81,40,76-93,5,17,7,40,17-12,76-93
E2022_058,TEL-BAR,7,REGULAR SEASON,E2022,TEL,BAR,2,0,16,16,16,18,19,13,14,23,11,1,11,4,4,4,3,2,11,5,15,9,59,20,51,35,6,39,73-86,40,79-86,10,23,50-44,26,50-54,6,13,23,39,50-44,73-86
E2022_059,MAD-IST,7,REGULAR SEASON,E2022,MAD,IST,6,0,15,10,16,5,24,7,11,24,5,4,8,3,2,1,2,3,13,12,10,3,52,42,46,39,8,32,69-67,33,77-67,10,27,66-51,29,66-61,15,0,22,0,58-43,
E2022_060,ULK-RED,7,REGULAR SEASON,E2022,ULK,RED,21,8,15,16,17,8,23,9,12,17,11,3,6,3,3,1,2,3,16,8,4,7,54,39,39,40,13,4,5-6,6,18-6,8,8,23-12,10,23-20,16,6,37,22,87-71,42-48
E2022_061,PAN-BAS,7,REGULAR SEASON,E2022,PAN,BAS,15,12,22,9,15,5,27,9,12,30,6,1,6,8,3,5,0,2,13,5,8,10,52,46,50,33,11,4,6-12,7,17-12,7,15,30-29,16,30-36,16,7,38,21,90-74,38-45
E2022_062,MIL-VIR,7,REGULAR SEASON,E2022,MIL,VIR,5,9,10,4,6,11,28,11,7,26,7,4,8,5,5,2,6,1,9,7,6,8,30,29,28,36,8,8,15-12,9,23-12,9,11,24-14,14,24-23,11,15,9,33,23-12,43-58
E2022_063,PAM-MCO,7,REGULAR SEASON,E2022,PAM,MCO,8,13,7,26,14,7,30,10,10,18,8,14,4,5,4,3,5,7,8,8,10,5,50,39,49,35,10,14,26-27,16,36-27,11,17,39-29,20,39-40,13,1,31,22,67-54,45-46
E2022_064,IST-BAR,8,REGULAR SEASON,E2022,IST,BAR,6,3,21,15,11,12,21,11,7,21,7,6,9,6,6,5,3,0,7,5,9,3,48,48,59,27,10,20,43-41,23,53-41,8,4,8-5,5,8-13,14,9,31,10,71-57,13-22
E2022_065,RED-ASV,8,REGULAR SEASON,E2022,RED,ASV,7,6,16,10,17,2,27,6,11,24,8,7,7,7,4,4,5,6,6,6,8,5,25,46,40,27,10,13,21-16,17,31-16,10,22,40-26,25,40-36,16,8,17,36,34-18,57-65
E2022_066,MUN-OLY,8,REGULAR SEASON,E2022,MUN,OLY,7,2,13,15,7,10,20,9,12,23,8,6,7,3,3,3,8,1,12,5,16,7,34,37,57,25,11,31,54-69,36,65-69,11,5,6-12,7,6-23,0,17,0,7,,6-23
E2022_067,VIR-PAM,8,REGULAR SEASON,E2022,VIR,PAM,2,2,5,18,9,9,33,16,6,18,6,9,1,7,0,4,2,5,11,12,4,8,48,41,31,28,9,23,44-29,25,53-29,9,15,35-11,17,35-20,32,0,39,0,87-55,
E2022_068,MAD-BER,8,REGULAR SEASON,E2022,MAD,BER,6,6,19,19,12,13,25,12,13,15,4,13,7,8,5,5,5,3,7,16,9,4,30,60,28,44,12,4,10-8,7,22-8,9,7,22-8,9,22-17,25,2,33,1,77-52,0-2
E2022_069,ULK-PAN,8,REGULAR SEASON,E2022,ULK,PAN,17,2,20,13,16,6,28,13,9,14,5,7,4,6,2,5,4,2,11,10,10,6,56,51,59,18,13,10,22-25,13,35-25,10,7,20-14,10,20-24,34,4,39,10,105-71,20-24
E2022_070,MCO-BAS,8,REGULAR SEASON,E2022,MCO,BAS,8,2,26,17,6,12,23,12,8,21,5,10,8,10,4,5,6,4,9,4,5,12,44,35,36,38,11,15,32-36,18,43-36,10,8,20-14,10,20-24,7,8,18,28,43-36,53-61
E2022_071,ZAL-MIL,8,REGULAR SEASON,E2022,ZAL,MIL,10,15,14,18,6,11,34,10,6,26,11,6,6,4,4,2,7,2,6,4,6,4,45,26,30,32,9,34,53-49,38,62-49,6,31,50-39,32,50-45,13,0,24,0,41-28,
E2022_072,PAR-TEL,8,REGULAR SEASON,E2022,PAR,TEL,2,14,9,6,17,8,22,8,11,16,5,4,7,2,1,2,4,1,8,8,18,1,51,45,71,17,9,29,66-68,32,75-68,6,1,0-0,2,0-6,10,7,40,16,96-86,37-44
E2022_073,MCO-ULK,9,REGULAR SEASON,E2022,MCO,ULK,0,4,5,14,14,12,19,11,12,22,6,4,4,5,7,1,7,3,10,8,20,5,57,36,63,33,8,35,73-87,36,81-87,10,10,18-18,13,18-28,5,19,2,29,7-2,54-73
E2022_074,BER-RED,9,REGULAR SEASON,E2022,BER,RED,0,0,21,24,17,13,25,14,14,24,13,8,6,10,6,2,4,4,17,4,6,9,55,29,35,53,10,1,0-5,4,10-5,9,8,19-13,11,19-22,9,6,26,45,52-43,82-88
E2022_075,TEL-OLY,9,REGULAR SEASON,E2022,TEL,OLY,3,2,9,18,12,5,28,5,12,21,7,10,10,3,4,3,8,2,9,6,14,7,50,40,38,46,7,32,66-71,35,73-71,7,23,46-49,26,46-56,7,11,40,27,84-77,50-61
E2022_076,MIL-IST,9,REGULAR SEASON,E2022,MIL,IST,6,2,15,15,12,5,18,5,12,31,5,4,6,7,4,3,4,0,7,5,12,2,33,18,30,50,11,9,14-18,13,25-18,14,20,34-33,25,34-47,8,32,15,39,28-20,48-80
E2022_077,PAM-MAD,9,REGULAR SEASON,E2022,PAM,MAD,13,8,20,12,7,16,21,13,9,25,8,5,8,6,3,6,3,3,7,10,11,8,42,31,58,22,8,27,43-59,32,51-59,8,23,40-48,26,40-56,0,16,0,13,,19-35
E2022_078,BAR-PAR,9,REGULAR SEASON,E2022,BAR,PAR,0,2,7,12,16,7,26,11,14,19,4,5,2,6,1,3,2,1,12,6,5,5,46,33,29,39,10,16,29-30,19,39-30,6,8,15-15,10,15-21,17,6,32,10,69-52,15-21
E2022_079,ASV-MUN,9,REGULAR SEASON,E2022,ASV,MUN,5,3,15,10,10,9,26,9,8,26,7,5,6,6,1,1,4,2,9,6,11,2,38,36,40,35,12,24,37-49,29,49-49,10,3,6-5,7,6-15,5,17,1,16,5-0,23-40
E2022_080,PAN-VIR,9,REGULAR SEASON,E2022,PAN,VIR,9,6,14,2,15,7,23,7,9,33,3,4,8,6,4,2,2,1,10,9,17,7,61,27,50,35,14,27,48-55,29,62-55,12,4,6-3,7,6-15,7,12,29,9,62-55,7-19
E2022_081,BAS-ZAL,9,REGULAR SEASON,E2022,BAS,ZAL,5,7,21,7,16,14,21,14,12,19,3,5,8,7,7,4,2,0,14,5,10,2,31,62,48,25,8,8,16-20,12,24-20,8,14,29-24,16,29-32,20,6,40,22,93-73,43-49
E2022_082,RED-TEL,10,REGULAR SEASON,E2022,RED,TEL,6,8,16,6,8,8,23,8,7,28,3,8,12,2,5,6,3,1,8,7,13,1,22,47,47,21,6,4,7-7,5,13-7,6,38,69-62,40,69-68,10,0,14,0,32-22,
E2022_083,OLY-BER,10,REGULAR SEASON,E2022,OLY,BER,10,14,16,9,14,11,24,7,9,27,7,2,7,10,7,2,4,1,11,14,7,10,56,30,38,38,10,14,27-31,17,37-31,7,17,37-31,19,37-38,10,6,40,9,86-76,13-19
E2022_084,MIL-ULK,10,REGULAR SEASON,E2022,MIL,ULK,2,5,13,20,8,4,18,6,8,27,8,8,14,3,7,3,8,0,12,6,12,9,45,27,56,26,12,11,23-19,15,35-19,10,15,35-19,20,35-29,16,14,15,32,35-19,48-62
E2022_085,MAD-PAR,10,REGULAR SEASON,E2022,MAD,PAR,6,2,22,13,16,11,23,9,11,15,7,6,9,4,5,2,3,0,12,7,18,3,60,45,72,25,16,12,36-42,16,52-42,8,1,4-0,2,4-8,15,8,31,10,92-77,32-40
E2022_086,MCO-MUN,10,REGULAR SEASON,E2022,MCO,MUN,10,2,22,19,7,17,14,13,9,19,4,9,7,12,7,5,5,3,12,4,5,7,38,42,31,48,10,2,5-4,5,15-4,10,12,22-16,14,22-26,11,4,5,14,15-4,22-26
E2022_087,BAR-BAS,10,REGULAR SEASON,E2022,BAR,BAS,2,5,14,13,7,8,26,10,7,16,10,3,5,3,1,5,2,6,16,10,10,5,40,56,62,22,11,12,24-27,14,35-27,8,29,76-68,31,76-76,14,3,39,1,96-82,0-3
E2022_088,PAN-ASV,10,REGULAR SEASON,E2022,PAN,ASV,11,6,21,13,5,12,28,15,7,25,10,4,7,10,4,5,2,2,6,12,4,7,49,28,35,23,13,21,39-26,24,52-26,9,35,72-46,38,72-55,29,0,30,0,66-37,
E2022_089,VIR-IST,10,REGULAR SEASON,E2022,VIR,IST,4,4,21,12,9,3,23,5,8,26,8,4,9,5,4,1,4,4,6,8,8,5,53,27,50,35,7,9,13-19,11,20-19,8,5,10-7,7,10-15,3,16,5,27,10-7,47-63
E2022_090,PAM-ZAL,10,REGULAR SEASON,E2022,PAM,ZAL,6,17,17,23,10,15,23,10,9,27,9,7,10,7,5,5,6,4,12,4,10,4,46,30,60,20,9,5,14-15,6,23-15,9,36,71-67,38,71-76,11,5,21,38,48-37,71-76
E2022_091,IST-OLY,11,REGULAR SEASON,E2022,IST,OLY,4,6,15,11,7,9,24,8,5,24,4,5,6,7,5,3,5,1,13,5,9,10,50,32,40,31,12,28,46-53,32,58-53,10,1,0-0,3,0-10,11,11,40,15,82-71,25-36
E2022_092,BER-BAR,11,REGULAR SEASON,E2022,BER,BAR,0,3,16,10,19,15,20,12,14,16,6,10,6,7,5,2,7,2,5,11,14,2,37,49,64,24,10,11,19-32,15,29-32,15,21,48-48,26,48-63,3,16,20,29,46-43,55-71
E2022_093,ASV-MCO,11,REGULAR SEASON,E2022,ASV,MCO,0,6,8,19,8,22,24,17,5,20,10,11,5,6,1,3,4,7,5,7,8,8,32,43,46,38,6,5,4-8,5,10-8,9,35,65-68,37,65-77,4,12,23,37,53-49,65-77
E2022_094,BAS-MIL,11,REGULAR SEASON,E2022,BAS,MIL,14,2,13,9,9,10,28,13,13,27,5,2,10,3,2,6,2,2,11,7,10,8,48,30,46,16,10,5,11-7,9,21-7,8,21,40-27,23,40-35,18,0,37,0,71-53,
E2022_095,PAR-PAM,11,REGULAR SEASON,E2022,PAR,PAM,7,9,15,18,8,12,17,16,6,21,4,8,8,8,4,1,5,2,7,10,15,6,44,52,54,46,11,18,34-37,21,45-37,6,24,54-47,27,54-53,9,5,22,16,49-40,29-34
E2022_096,ULK-MAD,11,REGULAR SEASON,E2022,ULK,MAD,11,12,17,11,11,11,16,6,13,31,3,4,5,9,1,5,2,0,9,8,12,10,26,45,55,30,8,25,41-64,27,49-64,10,7,11-15,9,11-25,0,23,0,25,,41-64
E2022_097,RED-VIR,11,REGULAR SEASON,E2022,RED,VIR,8,12,26,13,15,11,19,8,9,17,11,3,8,8,6,3,5,5,11,9,11,8,51,32,41,33,9,27,58-55,30,67-55,8,7,13-15,9,13-23,17,10,37,9,81-64,13-23
E2022_098,ZAL-PAN,11,REGULAR SEASON,E2022,ZAL,PAN,6,17,8,17,10,6,22,7,14,32,3,6,3,5,3,2,3,3,8,7,10,6,47,20,63,18,12,26,36-54,29,48-54,9,3,4-2,5,4-11,2,19,2,22,2-0,28-47
E2022_099,MUN-TEL,11,REGULAR SEASON,E2022,MUN,TEL,4,14,14,11,21,6,20,6,14,18,4,8,11,3,2,5,4,3,6,7,9,2,35,63,72,17,7,12,29-29,14,36-29,6,7,19-16,8,19-22,10,3,18,8,48-38,19-22
E2022_100,BER-ULK,12,REGULAR SEASON,E2022,BER,ULK,8,4,25,34,6,10,15,8,8,27,9,12,9,13,6,7,6,4,8,9,18,9,35,40,53,51,8,9,13-24,11,21-24,11,22,41-56,25,41-67,0,35,0,33,,56-91
E2022_101,PAN-MIL,12,REGULAR SEASON,E2022,PAN,MIL,4,11,21,15,11,10,29,11,9,27,5,6,16,2,7,2,6,0,7,3,15,7,74,16,58,19,10,28,42-57,30,52-57,8,22,37-42,25,37-50,13,15,45,27,90-77,40-55
E2022_102,TEL-PAM,12,REGULAR SEASON,E2022,TEL,PAM,6,3,25,7,15,10,19,7,15,24,5,3,12,9,3,4,0,0,9,12,9,7,46,38,38,30,9,5,4-8,9,13-8,6,22,41-27,23,41-33,19,4,40,5,84-65,4-8
E2022_103,PAR-RED,12,REGULAR SEASON,E2022,PAR,RED,11,11,8,19,18,8,22,7,17,19,8,8,5,9,8,0,9,0,9,4,9,6,57,16,32,44,9,4,7-4,7,16-4,11,11,22-13,15,22-24,12,7,7,20,16-4,33-40
E2022_104,MAD-MCO,12,REGULAR SEASON,E2022,MAD,MCO,2,4,6,11,10,15,33,13,11,28,3,7,5,3,3,1,3,1,10,9,9,4,55,39,60,35,8,13,26-25,15,34-25,7,2,6-2,4,6-9,10,5,16,30,38-28,60-65
E2022_105,ZAL-IST,12,REGULAR SEASON,E2022,ZAL,IST,9,7,9,8,7,11,19,7,10,32,2,4,7,6,3,6,3,2,11,5,14,6,34,26,48,38,13,15,24-33,22,37-33,13,23,39-35,27,39-48,4,26,22,40,37-33,60-86
E2022_106,BAR-ASV,12,REGULAR SEASON,E2022,BAR,ASV,2,0,11,5,9,16,23,13,10,21,11,4,4,7,1,5,5,3,9,8,5,1,46,28,52,23,10,19,42-40,22,52-40,9,6,8-10,8,8-19,12,11,22,8,52-40,8-19
E2022_107,OLY-VIR,12,REGULAR SEASON,E2022,OLY,VIR,15,15,26,17,13,14,22,9,10,15,6,8,7,13,3,8,1,7,16,17,4,14,52,65,31,40,13,32,88-59,34,101-59,6,17,54-25,18,54-31,47,0,40,0,117-70,
E2022_108,BAS-MUN,12,REGULAR SEASON,E2022,BAS,MUN,2,0,10,5,15,10,30,14,9,25,1,6,5,7,3,3,1,3,5,14,6,5,33,45,27,26,10,37,65-51,40,75-51,5,20,44-30,24,44-35,25,4,40,4,78-53,0-4
E2022_109,RED-ZAL,13,REGULAR SEASON,E2022,RED,ZAL,6,5,16,14,20,15,17,9,14,20,5,7,9,5,6,0,6,1,6,6,10,5,37,40,57,16,10,15,24-33,18,34-33,8,4,5-7,6,5-15,4,10,38,6,75-71,5-15
E2022_110,ASV-PAR,13,REGULAR SEASON,E2022,ASV,PAR,7,6,11,20,7,2,24,6,5,17,9,3,5,4,2,5,7,1,8,6,12,6,67,24,64,23,6,26,57-58,27,63-58,7,9,25-20,11,25-27,7,4,30,5,73-66,11-15
E2022_111,OLY-ULK,13,REGULAR SEASON,E2022,OLY,ULK,6,17,27,20,9,8,20,11,7,16,9,10,12,13,8,5,4,5,11,15,3,7,50,44,32,35,10,1,2-0,3,12-0,8,16,50-21,18,50-29,31,0,38,0,89-58,
E2022_112,MIL-TEL,13,REGULAR SEASON,E2022,MIL,TEL,6,6,10,16,7,11,20,11,5,27,8,2,4,5,2,3,2,5,11,4,9,5,56,15,30,47,10,4,6-12,8,16-12,12,27,57-47,30,57-59,10,7,27,36,57-47,62-69
E2022_113,MUN-MAD,13,REGULAR SEASON,E2022,MUN,MAD,9,6,17,15,11,9,20,13,13,30,3,7,9,5,4,2,0,2,7,5,9,7,31,33,37,31,8,13,24-25,14,32-25,9,1,3-0,4,3-9,7,8,14,24,32-25,39-47
E2022_114,PAM-PAN,13,REGULAR SEASON,E2022,PAM,PAN,8,6,8,19,9,21,27,14,10,22,9,7,8,4,3,5,9,2,14,7,8,9,52,42,63,28,12,22,47-45,25,59-45,7,3,8-6,4,8-13,14,10,25,9,59-45,15-25
E2022_115,IST-BAS,13,REGULAR SEASON,E2022,IST,BAS,7,8,9,10,9,9,23,7,8,27,9,3,6,6,7,0,7,1,11,3,10,3,41,37,49,34,12,13,27-24,16,39-24,10,29,58-58,32,58-68,15,10,16,32,39-24,58-68
E2022_116,MCO-BAR,13,REGULAR SEASON,E2022,MCO,BAR,2,9,8,9,8,10,25,7,7,28,6,3,7,5,5,1,5,2,7,3,15,4,41,22,40,29,6,30,43-60,33,49-60,11,22,31-37,26,31-48,1,18,4,30,6-5,40-58
E2022_117,VIR-BER,13,REGULAR SEASON,E2022,VIR,BER,0,0,12,11,6,13,25,16,5,24,7,6,7,8,2,2,3,5,14,12,13,7,53,32,50,26,6,4,8-9,6,14-9,6,6,14-9,8,14-15,14,2,22,1,45-31,0-2
E2022_118,RED-MIL,14,REGULAR SEASON,E2022,RED,MIL,9,4,12,13,4,13,25,10,8,25,5,6,7,4,2,2,7,1,10,7,13,3,31,36,55,16,13,35,51-66,39,64-66,8,6,14-12,8,14-20,2,18,6,25,14-12,35-53
E2022_119,ZAL-MAD,14,REGULAR SEASON,E2022,ZAL,MAD,3,13,17,4,16,4,26,10,15,28,4,1,7,4,3,2,2,1,5,7,9,9,49,32,56,16,8,36,66-66,39,74-66,7,16,30-25,17,30-32,11,5,40,7,80-69,10-15
E2022_120,ASV-OLY,14,REGULAR SEASON,E2022,ASV,OLY,2,7,17,13,4,13,16,12,5,20,4,6,6,8,6,3,0,0,11,8,11,8,45,32,45,30,13,29,47-61,32,60-61,12,4,8-9,6,8-21,2,21,40,24,77-75,33-54
E2022_121,MUN-PAM,14,REGULAR SEASON,E2022,MUN,PAM,16,2,16,11,20,13,22,10,16,23,4,10,6,9,4,3,4,0,6,15,14,6,51,46,44,48,10,12,25-29,13,35-29,8,21,46-39,22,46-47,11,6,33,9,78-67,17-23
E2022_122,ULK-BAS,14,REGULAR SEASON,E2022,ULK,BAS,16,18,10,18,4,12,29,12,11,32,9,2,5,5,4,1,3,3,14,2,13,9,39,31,20,56,9,12,13-26,13,22-26,10,13,22-26,15,22-36,2,21,4,18,5-3,27-48
E2022_123,MCO-BER,14,REGULAR SEASON,E2022,MCO,BER,4,6,14,19,18,29,24,16,15,21,9,3,6,4,2,1,5,1,16,9,10,8,48,44,44,45,7,2,2-2,3,9-2,10,15,38-30,17,38-40,11,3,21,7,55-44,14-17
E2022_124,BAR-PAN,14,REGULAR SEASON,E2022,BAR,PAN,4,2,12,11,5,8,25,13,3,24,10,5,4,9,6,0,2,4,16,6,4,9,61,13,40,28,8,1,0-2,3,8-2,7,31,64-51,34,64-58,17,2,12,1,31-14,0-2
E2022_125,PAR-IST,14,REGULAR SEASON,E2022,PAR,IST,9,14,16,11,4,19,22,13,4,22,5,5,12,1,2,6,4,1,14,5,13,2,49,33,57,22,8,29,45-52,30,53-52,9,14,18-17,17,18-26,7,10,4,25,9-2,34-44
E2022_126,VIR-TEL,14,REGULAR SEASON,E2022,VIR,TEL,4,6,15,14,10,13,24,13,7,25,11,1,10,4,6,4,3,0,4,6,8,6,48,30,55,18,13,36,59-66,40,72-66,7,30,57-57,34,57-64,8,7,15,34,33-25,57-64
E2022_127,ULK-PAR,15,REGULAR SEASON,E2022,ULK,PAR,4,7,6,10,8,9,26,9,7,29,7,3,3,4,2,3,2,3,13,6,5,7,55,17,27,46,7,22,40-37,25,47-37,7,10,19-16,13,19-23,11,4,26,13,49-38,19-23
E2022_128,BER-TEL,15,REGULAR SEASON,E2022,BER,TEL,7,0,15,27,22,19,20,17,14,22,5,9,7,7,5,5,4,1,5,4,11,4,42,28,47,36,10,19,41-40,22,51-40,18,32,65-63,39,65-81,11,16,22,39,51-40,65-81
E2022_129,OLY-RED,15,REGULAR SEASON,E2022,OLY,RED,9,12,17,13,13,4,13,7,15,24,4,3,11,5,6,4,3,1,11,15,17,6,36,50,61,29,9,9,15-21,11,24-21,9,6,15-12,9,15-21,12,11,18,34,42-30,65-76
E2022_130,BAS-VIR,15,REGULAR SEASON,E2022,BAS,VIR,19,2,18,10,3,12,28,15,5,23,8,6,13,3,5,4,4,1,15,16,11,6,37,53,38,41,11,13,25-21,17,36-21,11,28,63-43,31,63-54,20,4,28,5,63-43,4-8
E2022_131,MAD-ASV,15,REGULAR SEASON,E2022,MAD,ASV,4,2,26,7,12,9,22,8,7,25,2,5,11,5,4,6,0,2,9,10,8,6,37,55,43,30,14,30,67-59,35,81-59,7,25,58-42,26,58-49,23,2,37,1,88-65,0-2
E2022_132,IST-PAN,15,REGULAR SEASON,E2022,IST,PAN,4,9,19,14,10,5,27,5,6,23,8,2,8,5,3,4,4,3,14,7,5,9,48,40,44,25,10,6,11-10,9,21-10,7,20,42-23,21,42-30,22,2,33,1,73-51,0-2
E2022_133,ZAL-MUN,15,REGULAR SEASON,E2022,ZAL,MUN,5,20,12,13,7,8,32,12,10,27,9,9,11,6,3,3,8,6,5,5,5,9,62,13,51,16,8,7,11-15,8,19-15,10,10,26-18,12,26-28,18,4,37,6,72-54,8-12
E2022_134,PAM-BAR,15,REGULAR SEASON,E2022,PAM,BAR,7,11,19,13,12,13,19,11,12,22,5,5,10,4,4,2,4,0,11,9,16,3,40,44,63,20,7,35,72-69,37,79-69,10,20,41-34,23,41-44,10,7,37,7,79-69,12-19
E2022_135,MIL-MCO,15,REGULAR SEASON,E2022,MIL,MCO,2,7,10,17,14,27,21,22,17,21,7,6,8,5,5,1,6,1,9,5,8,1,67,12,46,25,19,36,58-70,40,77-70,13,14,29-28,17,29-41,8,17,40,26,79-71,39-56
E2022_136,MCO-ZAL,16,REGULAR SEASON,E2022,MCO,ZAL,8,2,19,8,12,13,18,13,9,20,4,2,9,4,2,5,2,1,5,13,8,3,27,57,53,29,8,35,66-72,37,74-72,7,8,15-16,10,15-23,4,13,38,11,78-74,19-32
E2022_137,TEL-IST,16,REGULAR SEASON,E2022,TEL,IST,4,3,21,10,13,8,25,6,10,29,3,3,11,5,7,2,1,2,10,3,10,2,56,24,46,26,16,33,61-67,39,77-67,8,27,55-57,30,55-65,11,10,40,30,80-69,55-65
E2022_138,MIL-PAM,16,REGULAR SEASON,E2022,MIL,PAM,5,11,23,6,11,11,23,12,7,20,5,4,7,6,4,1,1,5,15,3,10,5,68,22,47,32,13,24,54-52,28,67-52,8,19,50-37,22,50-45,16,6,15,2,41-25,2-8
E2022_139,PAR-MUN,16,REGULAR SEASON,E2022,PAR,MUN,4,4,12,8,10,20,25,17,11,26,3,3,4,4,3,1,2,0,6,5,9,4,52,31,42,35,9,1,0-0,4,9-0,7,5,11-2,7,11-9,15,0,29,0,57-42,
E2022_140,BAS-MAD,16,REGULAR SEASON,E2022,BAS,MAD,9,8,28,15,11,14,21,13,12,23,7,4,4,11,5,2,4,2,9,7,7,10,51,41,34,52,12,11,26-34,14,38-34,7,4,8-6,5,8-13,19,8,19,11,59-40,26-34
E2022_141,RED-BAR,16,REGULAR SEASON,E2022,RED,BAR,8,10,16,6,12,11,23,9,12,24,4,2,6,7,2,2,3,2,13,6,19,4,66,28,55,44,17,12,19-34,17,36-34,8,33,72-60,35,72-68,12,15,31,12,69-57,19-34
E2022_142,ASV-BER,16,REGULAR SEASON,E2022,ASV,BER,4,8,12,12,9,13,21,14,9,28,4,6,6,3,3,1,3,3,12,6,19,8,50,29,57,34,8,9,19-15,10,27-15,15,28,65-65,32,65-80,12,15,10,32,27-15,65-80
E2022_143,PAN-OLY,16,REGULAR SEASON,E2022,PAN,OLY,7,7,12,18,7,11,20,8,7,27,7,4,7,3,2,1,3,3,4,6,16,12,55,16,61,34,11,35,56-83,38,67-83,12,12,22-29,15,22-41,3,31,4,32,10-7,50-81
E2022_144,VIR-ULK,16,REGULAR SEASON,E2022,VIR,ULK,0,0,20,10,5,19,16,16,5,21,8,5,8,7,3,6,4,2,10,16,6,9,50,42,41,47,10,34,76-76,37,86-76,8,38,88-78,40,88-86,10,4,37,12,86-76,25-29
E2022_145,ZAL-ULK,17,REGULAR SEASON,E2022,ZAL,ULK,2,3,16,18,16,13,22,18,14,13,10,3,3,12,0,8,3,1,6,7,7,8,38,48,17,49,12,19,38-30,23,50-30,6,12,25-17,14,25-23,28,3,29,1,65-37,0-3
E2022_146,BER-BAS,17,REGULAR SEASON,E2022,BER,BAS,9,7,13,9,7,9,31,9,9,24,8,4,4,6,4,1,2,7,13,13,9,7,50,35,37,47,10,5,10-11,7,20-11,11,32,80-70,35,80-81,13,3,10,3,27-14,4-7
E2022_147,BAR-VIR,17,REGULAR SEASON,E2022,BAR,VIR,0,10,25,24,20,9,18,6,15,20,12,5,7,8,4,2,7,5,15,3,12,10,47,28,52,31,11,13,18-30,16,29-30,9,38,70-73,39,70-82,2,13,25,12,53-51,15-28
E2022_148,MUN-PAN,17,REGULAR SEASON,E2022,MUN,PAN,6,4,8,6,12,10,30,12,10,19,4,6,2,6,3,1,1,6,9,5,4,3,56,28,50,18,10,5,9-9,9,19-9,6,14,30-17,15,30-23,21,2,31,3,67-46,2-4
E2022_149,PAR-MCO,17,REGULAR SEASON,E2022,PAR,MCO,6,9,19,19,6,19,23,15,3,17,8,5,5,6,4,0,2,6,11,5,7,11,56,44,33,47,14,4,5-9,7,19-9,8,20,48-43,22,48-51,20,5,40,2,100-80,0-5
